,OLD_DATA,START_DATA
115817,09/2019,2019/09
115818,09/2019,2019/09
115819,09/2019,2019/09
115820,09/2019,2019/09
115821,09/2019,2019/09
115822,09/2019,2019/09
115823,09/2019,2019/09
115824,09/2019,2019/09
115825,09/2019,2019/09
115826,09/2019,2019/09
115827,09/2019,2019/09
115828,09/2019,2019/09
115829,09/2019,2019/09
115830,09/2019,2019/09
115831,09/2019,2019/09
115832,09/2019,2019/09
115833,09/2019,2019/09
115834,09/2019,2019/09
115835,09/2019,2019/09
115836,09/2019,2019/09
115837,09/2019,2019/09
115838,09/2019,2019/09
115839,09/2019,2019/09
115840,09/2019,2019/09
115841,09/2019,2019/09
115842,09/2019,2019/09
115843,09/2019,2019/09
115844,09/2019,2019/09
115845,09/2019,2019/09
115846,09/2019,2019/09
115847,09/2019,2019/09
115848,09/2019,2019/09
115849,09/2019,2019/09
115850,09/2019,2019/09
115851,09/2019,2019/09
115852,09/2019,2019/09
115853,09/2019,2019/09
115854,09/2019,2019/09
115855,09/2019,2019/09
115856,09/2019,2019/09
115857,09/2019,2019/09
115858,09/2019,2019/09
115859,09/2019,2019/09
115860,09/2019,2019/09
115861,09/2019,2019/09
115862,09/2019,2019/09
115863,09/2019,2019/09
115864,09/2019,2019/09
115865,09/2019,2019/09
115866,09/2019,2019/09
115867,09/2019,2019/09
115868,09/2019,2019/09
115869,09/2019,2019/09
115870,09/2019,2019/09
115871,09/2019,2019/09
115872,09/2019,2019/09
115873,09/2019,2019/09
115874,09/2019,2019/09
115875,09/2019,2019/09
115876,09/2019,2019/09
115877,09/2019,2019/09
115878,09/2019,2019/09
115879,09/2019,2019/09
115880,09/2019,2019/09
115881,09/2019,2019/09
115882,09/2019,2019/09
115883,09/2019,2019/09
115884,09/2019,2019/09
115885,09/2019,2019/09
115886,09/2019,2019/09
115887,09/2019,2019/09
115888,09/2019,2019/09
115889,09/2019,2019/09
115890,09/2019,2019/09
115891,09/2019,2019/09
115892,09/2019,2019/09
115893,09/2019,2019/09
115894,09/2019,2019/09
115895,09/2019,2019/09
115896,09/2019,2019/09
115897,09/2019,2019/09
115898,09/2019,2019/09
115899,09/2019,2019/09
115900,09/2019,2019/09
115901,09/2019,2019/09
115902,09/2019,2019/09
115903,09/2019,2019/09
115904,09/2019,2019/09
115905,09/2019,2019/09
115906,09/2019,2019/09
115907,09/2019,2019/09
115908,09/2019,2019/09
115909,09/2019,2019/09
115910,09/2019,2019/09
115911,09/2019,2019/09
115912,09/2019,2019/09
115913,09/2019,2019/09
115914,09/2019,2019/09
115915,09/2019,2019/09
115916,09/2019,2019/09
115917,09/2019,2019/09
115918,09/2019,2019/09
115919,09/2019,2019/09
115920,09/2019,2019/09
115921,09/2019,2019/09
115922,09/2019,2019/09
115923,09/2019,2019/09
115924,09/2019,2019/09
115925,09/2019,2019/09
115926,09/2019,2019/09
115927,09/2019,2019/09
115928,09/2019,2019/09
115929,09/2019,2019/09
115930,09/2019,2019/09
115931,09/2019,2019/09
115932,09/2019,2019/09
115933,09/2019,2019/09
115934,09/2019,2019/09
115935,09/2019,2019/09
115936,09/2019,2019/09
115937,09/2019,2019/09
115938,09/2019,2019/09
115939,09/2019,2019/09
115940,09/2019,2019/09
115941,09/2019,2019/09
115942,09/2019,2019/09
115943,09/2019,2019/09
115944,09/2019,2019/09
115945,09/2019,2019/09
115946,09/2019,2019/09
115947,09/2019,2019/09
115948,09/2019,2019/09
115949,09/2019,2019/09
115950,09/2019,2019/09
115951,09/2019,2019/09
115952,09/2019,2019/09
115953,09/2019,2019/09
115954,09/2019,2019/09
115955,09/2019,2019/09
115956,09/2019,2019/09
115957,09/2019,2019/09
115958,09/2019,2019/09
115959,09/2019,2019/09
115960,09/2019,2019/09
115961,09/2019,2019/09
115962,09/2019,2019/09
115963,09/2019,2019/09
115964,09/2019,2019/09
115965,09/2019,2019/09
115966,09/2019,2019/09
115967,09/2019,2019/09
115968,09/2019,2019/09
115969,09/2019,2019/09
115970,09/2019,2019/09
115971,09/2019,2019/09
115972,09/2019,2019/09
115973,09/2019,2019/09
115974,09/2019,2019/09
115975,09/2019,2019/09
115976,09/2019,2019/09
115977,09/2019,2019/09
115978,09/2019,2019/09
115979,09/2019,2019/09
115980,09/2019,2019/09
115981,09/2019,2019/09
115982,09/2019,2019/09
115983,09/2019,2019/09
115984,09/2019,2019/09
115985,09/2019,2019/09
115986,09/2019,2019/09
115987,09/2019,2019/09
115988,09/2019,2019/09
115989,09/2019,2019/09
115990,09/2019,2019/09
115991,09/2019,2019/09
115992,09/2019,2019/09
115993,09/2019,2019/09
115994,09/2019,2019/09
115995,09/2019,2019/09
115996,09/2019,2019/09
115997,09/2019,2019/09
115998,09/2019,2019/09
115999,09/2019,2019/09
116000,09/2019,2019/09
116001,09/2019,2019/09
116002,09/2019,2019/09
116003,09/2019,2019/09
116004,09/2019,2019/09
116005,09/2019,2019/09
116006,09/2019,2019/09
116007,09/2019,2019/09
116008,09/2019,2019/09
116009,09/2019,2019/09
116010,09/2019,2019/09
116011,09/2019,2019/09
116012,09/2019,2019/09
116013,09/2019,2019/09
116014,09/2019,2019/09
116015,09/2019,2019/09
116016,09/2019,2019/09
116017,09/2019,2019/09
116018,09/2019,2019/09
116019,09/2019,2019/09
116020,09/2019,2019/09
116021,09/2019,2019/09
116022,09/2019,2019/09
116023,09/2019,2019/09
116024,09/2019,2019/09
116025,09/2019,2019/09
116026,09/2019,2019/09
116027,09/2019,2019/09
116028,09/2019,2019/09
116029,09/2019,2019/09
116030,09/2019,2019/09
116031,09/2019,2019/09
116032,09/2019,2019/09
116033,09/2019,2019/09
116034,09/2019,2019/09
116035,09/2019,2019/09
116036,09/2019,2019/09
116037,09/2019,2019/09
116038,09/2019,2019/09
116039,09/2019,2019/09
116040,09/2019,2019/09
116041,09/2019,2019/09
116042,09/2019,2019/09
116043,09/2019,2019/09
116044,09/2019,2019/09
116045,09/2019,2019/09
116046,09/2019,2019/09
116047,09/2019,2019/09
116048,09/2019,2019/09
116049,09/2019,2019/09
116050,09/2019,2019/09
116051,09/2019,2019/09
116052,09/2019,2019/09
116053,09/2019,2019/09
116054,09/2019,2019/09
116055,09/2019,2019/09
116056,09/2019,2019/09
116057,09/2019,2019/09
116058,09/2019,2019/09
116059,09/2019,2019/09
116060,09/2019,2019/09
116061,09/2019,2019/09
116062,09/2019,2019/09
116063,09/2019,2019/09
116064,09/2019,2019/09
116065,09/2019,2019/09
116066,09/2019,2019/09
116067,09/2019,2019/09
116068,09/2019,2019/09
116069,09/2019,2019/09
116070,09/2019,2019/09
116071,09/2019,2019/09
116072,09/2019,2019/09
116073,09/2019,2019/09
116074,09/2019,2019/09
116075,09/2019,2019/09
116076,09/2019,2019/09
116077,09/2019,2019/09
116078,09/2019,2019/09
116079,09/2019,2019/09
116080,09/2019,2019/09
116081,09/2019,2019/09
116082,09/2019,2019/09
116083,09/2019,2019/09
116084,09/2019,2019/09
116085,09/2019,2019/09
116086,09/2019,2019/09
116087,09/2019,2019/09
116088,09/2019,2019/09
116089,09/2019,2019/09
116090,09/2019,2019/09
116091,09/2019,2019/09
116092,09/2019,2019/09
116093,09/2019,2019/09
116094,09/2019,2019/09
116095,09/2019,2019/09
116096,09/2019,2019/09
116097,09/2019,2019/09
116098,09/2019,2019/09
116099,09/2019,2019/09
116100,09/2019,2019/09
116101,09/2019,2019/09
116102,09/2019,2019/09
116103,09/2019,2019/09
116104,09/2019,2019/09
116105,09/2019,2019/09
116106,09/2019,2019/09
116107,09/2019,2019/09
116108,09/2019,2019/09
116109,09/2019,2019/09
116110,09/2019,2019/09
116111,09/2019,2019/09
116112,09/2019,2019/09
116113,09/2019,2019/09
116114,09/2019,2019/09
116115,09/2019,2019/09
116116,09/2019,2019/09
116117,09/2019,2019/09
116118,09/2019,2019/09
116119,09/2019,2019/09
116120,09/2019,2019/09
116121,09/2019,2019/09
116122,09/2019,2019/09
116123,09/2019,2019/09
116124,09/2019,2019/09
116125,09/2019,2019/09
116126,09/2019,2019/09
116127,09/2019,2019/09
116128,09/2019,2019/09
116129,09/2019,2019/09
116130,09/2019,2019/09
116131,09/2019,2019/09
116132,09/2019,2019/09
116133,09/2019,2019/09
116134,09/2019,2019/09
116135,09/2019,2019/09
116136,09/2019,2019/09
116137,09/2019,2019/09
116138,09/2019,2019/09
116139,09/2019,2019/09
116140,09/2019,2019/09
116141,09/2019,2019/09
116142,09/2019,2019/09
116143,09/2019,2019/09
116144,09/2019,2019/09
116145,09/2019,2019/09
116146,09/2019,2019/09
116147,09/2019,2019/09
116148,09/2019,2019/09
116149,09/2019,2019/09
116150,09/2019,2019/09
116151,09/2019,2019/09
116152,09/2019,2019/09
116153,09/2019,2019/09
116154,09/2019,2019/09
116155,09/2019,2019/09
116156,09/2019,2019/09
116157,09/2019,2019/09
116158,09/2019,2019/09
116159,09/2019,2019/09
116160,09/2019,2019/09
116161,09/2019,2019/09
116162,09/2019,2019/09
116163,09/2019,2019/09
116164,09/2019,2019/09
116165,09/2019,2019/09
116166,09/2019,2019/09
116167,09/2019,2019/09
116168,09/2019,2019/09
116169,09/2019,2019/09
116170,09/2019,2019/09
116171,09/2019,2019/09
116172,09/2019,2019/09
116173,09/2019,2019/09
116174,09/2019,2019/09
116175,09/2019,2019/09
116176,09/2019,2019/09
116177,09/2019,2019/09
116178,09/2019,2019/09
116179,09/2019,2019/09
116180,09/2019,2019/09
116181,09/2019,2019/09
116182,09/2019,2019/09
116183,09/2019,2019/09
116184,09/2019,2019/09
116185,09/2019,2019/09
116186,09/2019,2019/09
116187,09/2019,2019/09
116188,09/2019,2019/09
116189,09/2019,2019/09
116190,09/2019,2019/09
116191,09/2019,2019/09
116192,09/2019,2019/09
116193,09/2019,2019/09
116194,09/2019,2019/09
116195,09/2019,2019/09
116196,09/2019,2019/09
116197,09/2019,2019/09
116198,09/2019,2019/09
116199,09/2019,2019/09
116200,09/2019,2019/09
116201,09/2019,2019/09
116202,09/2019,2019/09
116203,09/2019,2019/09
116204,09/2019,2019/09
116205,09/2019,2019/09
116206,09/2019,2019/09
116207,09/2019,2019/09
116208,09/2019,2019/09
116209,09/2019,2019/09
116210,09/2019,2019/09
116211,09/2019,2019/09
116212,09/2019,2019/09
116213,09/2019,2019/09
116214,09/2019,2019/09
116215,09/2019,2019/09
116216,09/2019,2019/09
116217,09/2019,2019/09
116218,09/2019,2019/09
116219,09/2019,2019/09
116220,09/2019,2019/09
116221,09/2019,2019/09
116222,09/2019,2019/09
116223,09/2019,2019/09
116224,09/2019,2019/09
116225,09/2019,2019/09
116226,09/2019,2019/09
116227,09/2019,2019/09
116228,09/2019,2019/09
116229,09/2019,2019/09
116230,09/2019,2019/09
116231,09/2019,2019/09
116232,09/2019,2019/09
116233,09/2019,2019/09
116234,09/2019,2019/09
116235,09/2019,2019/09
116236,09/2019,2019/09
116237,09/2019,2019/09
116238,09/2019,2019/09
116239,09/2019,2019/09
116240,09/2019,2019/09
116241,09/2019,2019/09
116242,09/2019,2019/09
116243,09/2019,2019/09
116244,09/2019,2019/09
116245,09/2019,2019/09
116246,09/2019,2019/09
116247,09/2019,2019/09
116248,09/2019,2019/09
116249,09/2019,2019/09
116250,09/2019,2019/09
116251,09/2019,2019/09
116252,09/2019,2019/09
116253,09/2019,2019/09
116254,09/2019,2019/09
116255,09/2019,2019/09
116256,09/2019,2019/09
116257,09/2019,2019/09
116258,09/2019,2019/09
116259,09/2019,2019/09
116260,09/2019,2019/09
116261,09/2019,2019/09
116262,09/2019,2019/09
116263,09/2019,2019/09
116264,09/2019,2019/09
116265,09/2019,2019/09
116266,09/2019,2019/09
116267,09/2019,2019/09
116268,09/2019,2019/09
116269,09/2019,2019/09
116270,09/2019,2019/09
116271,09/2019,2019/09
116272,09/2019,2019/09
116273,09/2019,2019/09
116274,09/2019,2019/09
116275,09/2019,2019/09
116276,09/2019,2019/09
116277,09/2019,2019/09
116278,09/2019,2019/09
116279,09/2019,2019/09
116280,09/2019,2019/09
116281,09/2019,2019/09
116282,09/2019,2019/09
116283,09/2019,2019/09
116284,09/2019,2019/09
116285,09/2019,2019/09
116286,09/2019,2019/09
116287,09/2019,2019/09
116288,09/2019,2019/09
116289,09/2019,2019/09
116290,09/2019,2019/09
116291,09/2019,2019/09
116292,09/2019,2019/09
116293,09/2019,2019/09
116294,09/2019,2019/09
116295,09/2019,2019/09
116296,09/2019,2019/09
116297,09/2019,2019/09
116298,09/2019,2019/09
116299,09/2019,2019/09
116300,09/2019,2019/09
116301,09/2019,2019/09
116302,09/2019,2019/09
116303,09/2019,2019/09
116304,09/2019,2019/09
116305,09/2019,2019/09
116306,09/2019,2019/09
116307,09/2019,2019/09
116308,09/2019,2019/09
116309,09/2019,2019/09
116310,09/2019,2019/09
116311,09/2019,2019/09
116312,09/2019,2019/09
116313,09/2019,2019/09
116314,09/2019,2019/09
116315,09/2019,2019/09
116316,09/2019,2019/09
116317,09/2019,2019/09
116318,09/2019,2019/09
116319,09/2019,2019/09
116320,09/2019,2019/09
116321,09/2019,2019/09
116322,09/2019,2019/09
116323,09/2019,2019/09
116324,09/2019,2019/09
116325,09/2019,2019/09
116326,09/2019,2019/09
116327,09/2019,2019/09
116328,09/2019,2019/09
116329,09/2019,2019/09
116330,09/2019,2019/09
116331,09/2019,2019/09
116332,09/2019,2019/09
116333,09/2019,2019/09
116334,09/2019,2019/09
116335,09/2019,2019/09
116336,09/2019,2019/09
116337,09/2019,2019/09
116338,09/2019,2019/09
116339,09/2019,2019/09
116340,09/2019,2019/09
116341,09/2019,2019/09
116342,09/2019,2019/09
116343,09/2019,2019/09
116344,09/2019,2019/09
116345,09/2019,2019/09
116346,09/2019,2019/09
116347,09/2019,2019/09
116348,09/2019,2019/09
116349,09/2019,2019/09
116350,09/2019,2019/09
116351,09/2019,2019/09
116352,09/2019,2019/09
116353,09/2019,2019/09
116354,09/2019,2019/09
116355,09/2019,2019/09
116356,09/2019,2019/09
116357,09/2019,2019/09
116358,09/2019,2019/09
116359,09/2019,2019/09
116360,09/2019,2019/09
116361,09/2019,2019/09
116362,09/2019,2019/09
116363,09/2019,2019/09
116364,09/2019,2019/09
116365,09/2019,2019/09
116366,09/2019,2019/09
116367,09/2019,2019/09
116368,09/2019,2019/09
116369,09/2019,2019/09
116370,09/2019,2019/09
116371,09/2019,2019/09
116372,09/2019,2019/09
116373,09/2019,2019/09
116374,09/2019,2019/09
116375,09/2019,2019/09
116376,09/2019,2019/09
116377,09/2019,2019/09
116378,09/2019,2019/09
116379,09/2019,2019/09
116380,09/2019,2019/09
116381,09/2019,2019/09
116382,09/2019,2019/09
116383,09/2019,2019/09
116384,09/2019,2019/09
116385,09/2019,2019/09
116386,09/2019,2019/09
116387,09/2019,2019/09
116388,09/2019,2019/09
116389,09/2019,2019/09
116390,09/2019,2019/09
116391,09/2019,2019/09
116392,09/2019,2019/09
116393,09/2019,2019/09
116394,09/2019,2019/09
116395,09/2019,2019/09
116396,09/2019,2019/09
116397,09/2019,2019/09
116398,09/2019,2019/09
116399,09/2019,2019/09
116400,09/2019,2019/09
116401,09/2019,2019/09
116402,09/2019,2019/09
116403,09/2019,2019/09
116404,09/2019,2019/09
116405,09/2019,2019/09
116406,09/2019,2019/09
116407,09/2019,2019/09
116408,09/2019,2019/09
116409,09/2019,2019/09
116410,09/2019,2019/09
116411,09/2019,2019/09
116412,09/2019,2019/09
116413,09/2019,2019/09
116414,09/2019,2019/09
116415,09/2019,2019/09
116416,09/2019,2019/09
116417,09/2019,2019/09
116418,09/2019,2019/09
116419,09/2019,2019/09
116420,09/2019,2019/09
116421,09/2019,2019/09
116422,09/2019,2019/09
116423,09/2019,2019/09
116424,09/2019,2019/09
116425,09/2019,2019/09
116426,09/2019,2019/09
116427,09/2019,2019/09
116428,09/2019,2019/09
116429,09/2019,2019/09
116430,09/2019,2019/09
116431,09/2019,2019/09
116432,09/2019,2019/09
116433,09/2019,2019/09
116434,09/2019,2019/09
116435,09/2019,2019/09
116436,09/2019,2019/09
116437,09/2019,2019/09
116438,09/2019,2019/09
116439,09/2019,2019/09
116440,09/2019,2019/09
116441,09/2019,2019/09
116442,09/2019,2019/09
116443,09/2019,2019/09
116444,09/2019,2019/09
116445,09/2019,2019/09
116446,09/2019,2019/09
116447,09/2019,2019/09
116448,09/2019,2019/09
116449,09/2019,2019/09
116450,09/2019,2019/09
116451,09/2019,2019/09
116452,09/2019,2019/09
116453,09/2019,2019/09
116454,09/2019,2019/09
116455,09/2019,2019/09
116456,09/2019,2019/09
116457,09/2019,2019/09
116458,09/2019,2019/09
116459,09/2019,2019/09
116460,09/2019,2019/09
116461,09/2019,2019/09
116462,09/2019,2019/09
116463,09/2019,2019/09
116464,09/2019,2019/09
116465,09/2019,2019/09
116466,09/2019,2019/09
116467,09/2019,2019/09
116468,09/2019,2019/09
116469,09/2019,2019/09
116470,09/2019,2019/09
116471,09/2019,2019/09
116472,09/2019,2019/09
116473,09/2019,2019/09
116474,09/2019,2019/09
116475,09/2019,2019/09
116476,09/2019,2019/09
116477,09/2019,2019/09
116478,09/2019,2019/09
116479,09/2019,2019/09
116480,09/2019,2019/09
116481,09/2019,2019/09
116482,09/2019,2019/09
116483,09/2019,2019/09
116484,09/2019,2019/09
116485,09/2019,2019/09
116486,09/2019,2019/09
116487,09/2019,2019/09
116488,09/2019,2019/09
116489,09/2019,2019/09
116490,09/2019,2019/09
116491,09/2019,2019/09
116492,09/2019,2019/09
116493,09/2019,2019/09
116494,09/2019,2019/09
116495,09/2019,2019/09
116496,09/2019,2019/09
116497,09/2019,2019/09
116498,09/2019,2019/09
116499,09/2019,2019/09
116500,09/2019,2019/09
116501,09/2019,2019/09
116502,09/2019,2019/09
116503,09/2019,2019/09
116504,09/2019,2019/09
116505,09/2019,2019/09
116506,09/2019,2019/09
116507,09/2019,2019/09
116508,09/2019,2019/09
116509,09/2019,2019/09
116510,09/2019,2019/09
116511,09/2019,2019/09
116512,09/2019,2019/09
116513,09/2019,2019/09
116514,09/2019,2019/09
116515,09/2019,2019/09
116516,09/2019,2019/09
116517,09/2019,2019/09
116518,09/2019,2019/09
116519,09/2019,2019/09
116520,09/2019,2019/09
116521,09/2019,2019/09
116522,09/2019,2019/09
116523,09/2019,2019/09
116524,09/2019,2019/09
116525,09/2019,2019/09
116526,09/2019,2019/09
116527,09/2019,2019/09
116528,09/2019,2019/09
116529,09/2019,2019/09
116530,09/2019,2019/09
116531,09/2019,2019/09
116532,09/2019,2019/09
116533,09/2019,2019/09
116534,09/2019,2019/09
116535,09/2019,2019/09
116536,09/2019,2019/09
116537,09/2019,2019/09
116538,09/2019,2019/09
116539,09/2019,2019/09
116540,09/2019,2019/09
116541,09/2019,2019/09
116542,09/2019,2019/09
116543,09/2019,2019/09
116544,09/2019,2019/09
116545,09/2019,2019/09
116546,09/2019,2019/09
116547,09/2019,2019/09
116548,09/2019,2019/09
116549,09/2019,2019/09
116550,09/2019,2019/09
116551,09/2019,2019/09
116552,09/2019,2019/09
116553,09/2019,2019/09
116554,09/2019,2019/09
116555,09/2019,2019/09
116556,09/2019,2019/09
116557,09/2019,2019/09
116558,09/2019,2019/09
116559,09/2019,2019/09
116560,09/2019,2019/09
116561,09/2019,2019/09
116562,09/2019,2019/09
116563,09/2019,2019/09
116564,09/2019,2019/09
116565,09/2019,2019/09
116566,09/2019,2019/09
116567,09/2019,2019/09
116568,09/2019,2019/09
116569,09/2019,2019/09
116570,09/2019,2019/09
116571,09/2019,2019/09
116572,09/2019,2019/09
116573,09/2019,2019/09
116574,09/2019,2019/09
116575,09/2019,2019/09
116576,09/2019,2019/09
116577,09/2019,2019/09
116578,09/2019,2019/09
116579,09/2019,2019/09
116580,09/2019,2019/09
116581,09/2019,2019/09
116582,09/2019,2019/09
116583,09/2019,2019/09
116584,09/2019,2019/09
116585,09/2019,2019/09
116586,09/2019,2019/09
116587,09/2019,2019/09
116588,09/2019,2019/09
116589,09/2019,2019/09
116590,09/2019,2019/09
116591,09/2019,2019/09
116592,09/2019,2019/09
116593,09/2019,2019/09
116594,09/2019,2019/09
116595,09/2019,2019/09
116596,09/2019,2019/09
116597,09/2019,2019/09
116598,09/2019,2019/09
116599,09/2019,2019/09
116600,09/2019,2019/09
116601,09/2019,2019/09
116602,09/2019,2019/09
116603,09/2019,2019/09
116604,09/2019,2019/09
116605,09/2019,2019/09
116606,09/2019,2019/09
116607,09/2019,2019/09
116608,09/2019,2019/09
116609,09/2019,2019/09
116610,09/2019,2019/09
116611,09/2019,2019/09
116612,09/2019,2019/09
116613,09/2019,2019/09
116614,09/2019,2019/09
116615,09/2019,2019/09
116616,09/2019,2019/09
116617,09/2019,2019/09
116618,09/2019,2019/09
116619,09/2019,2019/09
116620,09/2019,2019/09
116621,09/2019,2019/09
116622,09/2019,2019/09
116623,09/2019,2019/09
116624,09/2019,2019/09
116625,09/2019,2019/09
116626,09/2019,2019/09
116627,09/2019,2019/09
116628,09/2019,2019/09
116629,09/2019,2019/09
116630,09/2019,2019/09
116631,09/2019,2019/09
116632,09/2019,2019/09
116633,09/2019,2019/09
116634,09/2019,2019/09
116635,09/2019,2019/09
116636,09/2019,2019/09
116637,09/2019,2019/09
116638,09/2019,2019/09
116639,09/2019,2019/09
116640,09/2019,2019/09
116641,09/2019,2019/09
116642,09/2019,2019/09
116643,09/2019,2019/09
116644,09/2019,2019/09
116645,09/2019,2019/09
116646,09/2019,2019/09
116647,09/2019,2019/09
116648,09/2019,2019/09
116649,09/2019,2019/09
116650,09/2019,2019/09
116651,09/2019,2019/09
116652,09/2019,2019/09
116653,09/2019,2019/09
116654,09/2019,2019/09
116655,09/2019,2019/09
116656,09/2019,2019/09
116657,09/2019,2019/09
116658,09/2019,2019/09
116659,09/2019,2019/09
116660,09/2019,2019/09
116661,09/2019,2019/09
116662,09/2019,2019/09
116663,09/2019,2019/09
116664,09/2019,2019/09
116665,09/2019,2019/09
116666,09/2019,2019/09
116667,09/2019,2019/09
116668,09/2019,2019/09
116669,09/2019,2019/09
116670,09/2019,2019/09
116671,09/2019,2019/09
116672,09/2019,2019/09
116673,09/2019,2019/09
116674,09/2019,2019/09
116675,09/2019,2019/09
116676,09/2019,2019/09
116677,09/2019,2019/09
116678,09/2019,2019/09
116679,09/2019,2019/09
116680,09/2019,2019/09
116681,09/2019,2019/09
116682,09/2019,2019/09
116683,09/2019,2019/09
116684,09/2019,2019/09
116685,09/2019,2019/09
116686,09/2019,2019/09
116687,09/2019,2019/09
116688,09/2019,2019/09
116689,09/2019,2019/09
116690,09/2019,2019/09
116691,09/2019,2019/09
116692,09/2019,2019/09
116693,09/2019,2019/09
116694,09/2019,2019/09
116695,09/2019,2019/09
116696,09/2019,2019/09
116697,09/2019,2019/09
116698,09/2019,2019/09
